"homeInjuries","visitingInjuries","homeWLP","visitingWLP","homeDiff","visitingDiff","homeLast8WLP","visitingLast8WLP","visitingWLPAsVisitor","homeWLPAsHome","winningTeam"
0.01,0.01,0.5569620253164557,0.35443037974683544,3.48101265822784,-4.632911392405063,0.625,0.375,0.20512820512820512,0.7,"HOME"
1,1,0.6582278481012658,0.620253164556962,4.329113924050631,4.379746835443029,0.875,0.625,0.48717948717948717,0.7435897435897436,"HOME"
0.01,0.01,0.5375,0.7341772151898734,1.0750000000000028,7,0.75,0.5,0.5897435897435898,0.6923076923076923,"HOME"
0.01,1,0.5875,0.3625,1.7125000000000057,-2.5,0.625,0.375,0.1794871794871795,0.6153846153846154,"HOME"
0.01,0.01,0.29411764705882354,0.6625,-6.2745098039215605,4.3999999999999915,0.25,0.875,0.575,0.3815789473684211,"HOME"
0.01,1,0.25,0.5375,-6.787499999999994,0.0625,0.25,0.375,0.5,0.3,"VISITING"
0.01,1,0.3,0.8,-4.700000000000003,7.900000000000006,0.25,0.875,0.7,0.35,"VISITING"
0.01,0.01,0.5,0.675,-0.6875,3.9749999999999943,0.625,0.75,0.575,0.5897435897435898,"VISITING"
1,1,0.4625,0.6875,-1.5999999999999943,4.950000000000003,0.25,0.75,0.45,0.525,"VISITING"
1,0.01,0.35,0.4125,-4.137500000000003,-3.450000000000003,0.5,0.5,0.2564102564102564,0.425,"HOME"
0.01,0.01,0.5625,0.725,0.6500000000000057,6.8500000000000085,0.5,0.375,0.575,0.675,"HOME"
0.01,1,0.3,0.5625,-6.462500000000006,3.700000000000003,0.125,0.75,0.41025641025641024,0.4,"HOME"
0.01,1,0.375,0.525,-2.387500000000003,-0.08749999999999147,0.5,0.75,0.3076923076923077,0.5,"VISITING"
2,0.01,0.7375,0.35,9.400000000000006,-4.8374999999999915,0.75,0.25,0.2,0.8461538461538461,"HOME"
0.01,1,0.55,0.4,0.7000000000000028,-2.0250000000000057,0.5,0.625,0.3,0.625,"VISITING"
0.01,0.01,0.5125,0.6125,0.07499999999998863,4.200000000000003,0.375,0.5,0.475,0.675,"VISITING"
1,0.01,0.675,0.4125,6.362499999999997,-2.9124999999999943,0.625,0,0.275,0.775,"HOME"
0.01,0.01,0.654320987654321,0.5432098765432098,4.209876543209873,0.48148148148148096,0.75,0.5,0.475,0.75,"HOME"
1,1,0.4074074074074074,0.5061728395061729,-1.790123456790127,0.07407407407407618,0.75,0.375,0.35,0.5,"HOME"
0.01,1,0.5925925925925926,0.35802469135802467,1.7530864197530889,-3.9876543209876587,0.75,0.625,0.275,0.625,"HOME"
0.01,0.01,0.2987012987012987,0.2962962962962963,-6.162337662337663,-4.654320987654316,0.25,0.25,0.25,0.38961038961038963,"HOME"
1,0.01,0.5432098765432098,0.35802469135802467,0.2839506172839492,-2.5308641975308603,0.5,0.25,0.175,0.575,"HOME"
0.01,0.01,0.49382716049382713,0.3032258064516129,-0.7530864197530889,-6.07741935483871,0.5,0.375,0.2077922077922078,0.575,"HOME"
1,0.01,0.691358024691358,0.30864197530864196,4.901234567901241,-6.2962962962962905,0.875,0.25,0.2,0.925,"HOME"
0.01,0.01,0.4074074074074074,0.5679012345679012,-3.074074074074076,0.7654320987654302,0,0.625,0.45,0.55,"VISITING"
0.01,0.01,0.5432098765432098,0.5555555555555556,1.1234567901234556,3.5679012345678984,0.875,0.625,0.4,0.7,"HOME"
0.01,0.01,0.6172839506172839,0.4074074074074074,4.148148148148152,-3.5061728395061635,0.5,0.375,0.25,0.75,"VISITING"
0.01,1,0.345679012345679,0.6790123456790124,-4.8888888888889,6.481481481481481,0.125,0.75,0.575,0.5,"VISITING"
0.01,0.01,0.6790123456790124,0.5308641975308642,4,0.11111111111111427,0.75,0.75,0.325,0.775,"HOME"
0.01,0.01,0.7160493827160493,0.37037037037037035,6.641975308641975,-2.555555555555557,0.375,0.375,0.25,0.875,"VISITING"
2,0.01,0.8024691358024691,0.24691358024691357,7.8148148148148096,-6.925925925925938,0.875,0.125,0.2,0.9,"HOME"
1,1,0.7407407407407407,0.4567901234567901,9.395061728395063,-1.5925925925925952,0.875,0.125,0.4,0.85,"VISITING"
2,3,0,0,0,0,0,0,0,0,"HOME"
1,0.01,0,0,0,0,0,0,0,0,"HOME"
1,1,0,0,0,0,0,0,0,0,"HOME"
0.01,0.01,0,0,0,0,0,0,0,0,"HOME"
1,1,0,0,0,0,0,0,0,0,"HOME"
1,0.01,0,0,0,0,0,0,0,0,"HOME"
0.01,0.01,0,0,0,0,0,0,0,0,"HOME"
0.01,0.01,0,0,0,0,0,0,0,0,"HOME"
1,1,0,0,0,0,0,0,0,0,"HOME"
0.01,1,0,1,0,13,0,1,0,0,"HOME"
0.01,0.01,0,1,0,10,0,1,0,0,"VISITING"
1,4,0,0,0,0,0,0,0,0,"VISITING"
2,1,0,0,0,0,0,0,0,0,"HOME"
1,0.01,0,0,0,0,0,0,0,0,"HOME"
0.01,2,0,1,0,12,0,1,0,0,"HOME"
0.01,2,0,0,0,0,0,0,0,0,"HOME"
0.01,0.01,0,0,0,-10,0,0,0,0,"HOME"
3,0.01,0,1,-12,7,0,1,0,0,"HOME"
1,0.01,0,1,-13,31,0,1,0,0,"HOME"
0.01,1,0,1,-9,6,0,1,0,0,"HOME"
2,2,0,0,-6,-7,0,0,0,0,"VISITING"
0.01,2,0,0.5,-4,4,0,0.5,0,0,"HOME"
1,1,0,1,-13,4,0,1,0,0,"HOME"
0.01,0.01,1,1,13,9,1,1,0,1,"HOME"
0.01,0.01,0,0,-2,-13,0,0,0,0,"VISITING"
0.01,1,0,1,-7,11,0,1,0,0,"HOME"
0.01,1,1,0.5,2,-1,1,0.5,0,1,"VISITING"
0.01,2,0.5,1,-9,7,0.5,1,0,1,"VISITING"
1,0.01,0,1,-11,4,0,1,0,0,"VISITING"
1,1,1,0,13,-3,1,0,0,1,"HOME"
0.01,5,1,1,5,3,1,1,1,1,"HOME"
0.01,0.01,0,0,-7.5,-5,0,0,0,0,"HOME"
0.01,1,0,0.5,-12.5,-3.5,0,0.5,0,0,"HOME"
0.01,3,1,0.5,5.5,-5.5,1,0.5,0,1,"HOME"
0.01,2,1,0.5,7.5,-1,1,0.5,0,1,"HOME"
0.01,1,0.5,0.5,0.5,-2,0.5,0.5,0,1,"HOME"
0.01,0.01,0.5,0.5,10,-3.5,0.5,0.5,0,1,"HOME"
1,0.01,0,1,-3,10.5,0,1,0,0,"VISITING"
2,1,0.5,0.5,0,-0.5,0.5,0.5,0,0,"VISITING"
0.01,3,0.5,1,1,6.5,0.5,1,1,0,"HOME"
0.01,0.01,0.3333333333333333,0.5,-8,-1,0.3333333333333333,0.5,0,0.5,"HOME"
1,2,0.5,0,4,-6.5,0.5,0,0,1,"HOME"
0.01,0.01,0.3333333333333333,0.5,1.6666666666666714,-1.5,0.3333333333333333,0.5,0,1,"HOME"
2,2,0.3333333333333333,0,2.333333333333343,-9,0.3333333333333333,0,0,1,"HOME"
4,1,0.5,1,-8,8,0.5,1,0,0,"HOME"
0.01,0.01,0.5,1,3,12,0.5,1,0,1,"VISITING"
1,2,0.3333333333333333,0,-5.333333333333343,-7.666666666666671,0.3333333333333333,0,0,1,"HOME"
1,0.01,0.3333333333333333,1,-5.666666666666671,11,0.3333333333333333,1,1,1,"HOME"
1,0.01,1,0.6666666666666666,4.666666666666671,10.333333333333343,1,0.6666666666666666,0,1,"VISITING"
1,0.01,0.6666666666666666,1,2.3333333333333286,10.666666666666657,0.6666666666666666,1,1,1,"HOME"
0.01,0.01,0.3333333333333333,0.3333333333333333,-6,-1.3333333333333286,0.3333333333333333,0.3333333333333333,0,0.5,"VISITING"
0.01,1,0.3333333333333333,0,-8,-5.666666666666657,0.3333333333333333,0,0,1,"HOME"
0.01,0.01,0.3333333333333333,0.3333333333333333,-1,-9.333333333333329,0.3333333333333333,0.3333333333333333,0,0.5,"VISITING"
0.01,0.01,0.6666666666666666,0.5,4.333333333333329,-5.5,0.6666666666666666,0.5,0,1,"HOME"
0.01,2,0,0.6666666666666666,-8.5,1,0,0.6666666666666666,0.5,0,"VISITING"
0.01,0.01,0.6666666666666666,1,6,10,0.6666666666666666,1,1,1,"VISITING"
0.01,0.01,0.6666666666666666,0.75,4,3.25,0.6666666666666666,0.75,0.5,1,"VISITING"
1,2,0.6666666666666666,0.5,2,4.25,0.6666666666666666,0.5,0,1,"VISITING"
0.01,1,0.3333333333333333,0.6666666666666666,-1.3333333333333286,3,0.3333333333333333,0.6666666666666666,0,0.5,"VISITING"
2,1,0,0,-7.5,-8.25,0,0,0,0,"HOME"
0.01,1,0.5,0.5,-5.75,-0.75,0.5,0.5,0.5,1,"HOME"
0.01,4,1,0.3333333333333333,9.5,-4.666666666666657,1,0.3333333333333333,0,1,"HOME"
0.01,1,0.3333333333333333,0.5,-2.3333333333333286,-4,0.3333333333333333,0.5,0,0,"HOME"
4,0.01,0.6666666666666666,0.75,-3,8,0.6666666666666666,0.75,0,1,"HOME"
0.01,0.01,0.75,0.75,8,12.75,0.75,0.75,0.5,1,"VISITING"
0.01,1,0.5,0.75,6.5,6.5,0.5,0.75,0.5,1,"HOME"
0.01,1,0.75,0,-1.5,-9.333333333333329,0.75,0,0,0.6666666666666666,"VISITING"
2,1,0.75,0.75,2.75,3.75,0.75,0.75,0.5,1,"HOME"
1,0.01,0.5,0.25,-2.25,-2.5,0.5,0.25,0,1,"VISITING"
0.01,0.01,0,0.5,-8.333333333333343,0.25,0,0.5,0.3333333333333333,0,"HOME"
0.01,0.01,0.8,0.4,5.6000000000000085,-8.200000000000003,0.8,0.4,0,1,"VISITING"
2,1,0.6,0.6,5.200000000000003,3.6000000000000085,0.6,0.6,0.3333333333333333,1,"HOME"
0.01,2,0.6,0.2,6.800000000000011,-4,0.6,0.2,0,1,"VISITING"
2,0.01,0.25,0.5,-3.5,-2,0.25,0.5,0,0,"HOME"
0.01,0.01,0.6,0.25,-4.200000000000003,-2,0.6,0.25,0,1,"VISITING"
4,1,0.25,0,-7.75,-8.599999999999994,0.25,0,0,1,"HOME"
0.01,1,0.6,0.4,-4,-4.200000000000003,0.6,0.4,0,0.5,"HOME"
0.01,0.01,0.6,0.6,3.799999999999997,3.5999999999999943,0.6,0.6,0,0.6666666666666666,"HOME"
1,0.01,0.6,0.25,2.4000000000000057,-5.75,0.6,0.25,0,1,"HOME"
1,4,0.5,0.75,2.5,1.25,0.5,0.75,0.5,0.6666666666666666,"VISITING"
3,0.01,0.8,0.8,2.799999999999997,12.799999999999997,0.8,0.8,0.6666666666666666,1,"HOME"
0.01,1,1,0.4,11,-1,1,0.4,0.3333333333333333,1,"HOME"
0.01,0.01,0.4,0.5,1,-6.666666666666671,0.4,0.5,0.3333333333333333,0.3333333333333333,"HOME"
0.01,0.01,0.5,0.25,-0.75,-5.75,0.5,0.25,0,0.5,"HOME"
0.01,0.01,0.4,0.5,-0.20000000000000284,5.333333333333329,0.4,0.5,0,1,"HOME"
2,2,0.6666666666666666,0.3333333333333333,5.166666666666657,-3,0.6666666666666666,0.3333333333333333,0.25,1,"VISITING"
0.01,0.01,0.4,1,-2.4000000000000057,10.333333333333343,0.4,1,1,1,"VISITING"
1,0.01,0.3333333333333333,0.6666666666666666,-6,-0.8333333333333286,0.3333333333333333,0.6666666666666666,1,1,"HOME"
1,0.01,0.5,0.5,-0.5,1.6666666666666714,0.5,0.5,0,0.5,"VISITING"
0.01,0.01,0.4,0.6666666666666666,-4.800000000000011,10.333333333333343,0.4,0.6666666666666666,0.5,0.6666666666666666,"HOME"
0.01,1,0.6666666666666666,0.5,4.5,2.1666666666666714,0.6666666666666666,0.5,0.25,0.6666666666666666,"VISITING"
1,1,0.3333333333333333,0,-2,-11.166666666666657,0.3333333333333333,0,0,0.5,"HOME"
0.01,0.01,0.2,0.6,-7.200000000000003,2,0.2,0.6,0.5,0.3333333333333333,"VISITING"
0.01,0.01,0.42857142857142855,0.6666666666666666,-7.285714285714278,4.5,0.42857142857142855,0.6666666666666666,0.5,0.6666666666666666,"VISITING"
3,1,0.8,0.4,2.799999999999997,-2,0.8,0.4,0.3333333333333333,1,"HOME"
1,3,0.4,0.8333333333333334,0.3999999999999915,2.6666666666666714,0.4,0.8333333333333334,0.6666666666666666,0.3333333333333333,"VISITING"
1,0.01,0.6666666666666666,0.5,3.833333333333343,2.666666666666657,0.6666666666666666,0.5,0.5,1,"HOME"
0.01,0.01,0.5,0.5,-5.166666666666671,1.5,0.5,0.5,0.25,0.6666666666666666,"VISITING"
2,0.01,0.42857142857142855,0.42857142857142855,-2.4285714285714306,3.142857142857139,0.42857142857142855,0.42857142857142855,0,0.5,"HOME"
3,1,0.4,0.42857142857142855,-1.4000000000000057,-4.857142857142861,0.4,0.42857142857142855,0,1,"HOME"
1,0.01,0,0.2,-13,-6.799999999999997,0,0.2,0,0,"VISITING"
0.01,0.01,0.6666666666666666,0.4,3.5,0.20000000000000284,0.6666666666666666,0.4,0,0.6666666666666666,"HOME"
0.01,1,0.5714285714285714,0.42857142857142855,2,1.7142857142857082,0.5714285714285714,0.42857142857142855,0.25,0.5,"HOME"
0.01,0.01,1,0.5,9.57142857142857,-1,1,0.5,0,1,"HOME"
1,0.01,0.5714285714285714,0.7142857142857143,3.714285714285708,7.142857142857139,0.5714285714285714,0.7142857142857143,0.6666666666666666,1,"HOME"
0.01,3,0.5714285714285714,0.8571428571428571,-1,6.714285714285708,0.5714285714285714,0.8571428571428571,0.75,0.6,"VISITING"
0.01,1,0.5714285714285714,0.3333333333333333,2.5714285714285694,-1.8333333333333286,0.5714285714285714,0.3333333333333333,0.25,1,"HOME"
0.01,1,0.5714285714285714,0.3333333333333333,6.285714285714278,-0.8333333333333286,0.5714285714285714,0.3333333333333333,0,1,"HOME"
0.01,0.01,0.375,0.42857142857142855,-9.25,1.2857142857142918,0.375,0.42857142857142855,0.3333333333333333,0.5,"HOME"
2,0.01,0.5714285714285714,0.4,4.285714285714278,-2,0.5714285714285714,0.4,0.5,0.75,"HOME"
0.01,1,0.5714285714285714,0.3333333333333333,2.5714285714285694,-4.833333333333329,0.5714285714285714,0.3333333333333333,0.5,1,"VISITING"
1,0.01,0.5,0.42857142857142855,-0.25,-5.714285714285708,0.5,0.42857142857142855,0.3333333333333333,0.6666666666666666,"VISITING"
0.01,0.01,0.16666666666666666,0.3333333333333333,-7.833333333333343,-2.833333333333343,0.16666666666666666,0.3333333333333333,0,0.25,"HOME"
0.01,1,0.625,0.375,6,-6.125,0.625,0.375,0,0.75,"HOME"
0.01,0.01,0.3333333333333333,0.4444444444444444,-2.5,-5.8888888888889,0.3333333333333333,0.375,0.25,0.3333333333333333,"HOME"
0.01,0.01,0.5,0.625,-3.875,2.5,0.5,0.625,0.6666666666666666,0.5,"HOME"
1,3,0.625,0.8333333333333334,3.5,2.5,0.625,0.8333333333333334,0.6666666666666666,1,"HOME"
3,1,0.875,0.2857142857142857,8.875,-3,0.875,0.2857142857142857,0.2,1,"HOME"
1,0.01,0,0.375,-13.75,-1.5,0,0.375,0.25,0,"HOME"
2,1,0.42857142857142855,0.375,-3.142857142857153,0.75,0.42857142857142855,0.375,0.2,0.75,"VISITING"
0.01,1,0.7142857142857143,0.7142857142857143,3.857142857142847,4.285714285714292,0.7142857142857143,0.7142857142857143,0.3333333333333333,0.75,"HOME"
0.01,1,0.375,0.3333333333333333,0.875,-5.5,0.375,0.3333333333333333,0.3333333333333333,0.75,"HOME"
0.01,3,0.625,0.7142857142857143,7.75,1,0.625,0.7142857142857143,0.5,1,"HOME"
2,0.01,0.42857142857142855,0.5555555555555556,-3.5714285714285694,1.5555555555555571,0.42857142857142855,0.5,0.5,0.25,"VISITING"
0.01,1,0.5,0.5555555555555556,1.75,-2.7777777777777857,0.5,0.5,0.5,0.6666666666666666,"HOME"
2,0.01,0.4444444444444444,0.75,-0.8888888888888857,3.5,0.5,0.75,0.6666666666666666,0.5,"VISITING"
1,0.01,0.625,0.2857142857142857,3.625,-5.428571428571431,0.625,0.2857142857142857,0,1,"VISITING"
1,1,0.3333333333333333,0.5,-8.666666666666671,-4.25,0.25,0.5,0.5,1,"VISITING"
1,2,0.4444444444444444,0.5,2.444444444444443,1.3333333333333286,0.375,0.5,0,0.6666666666666666,"VISITING"
2,0.01,0.625,0.625,6.625,3.5,0.625,0.625,0.25,0.8,"HOME"
1,0.01,0.42857142857142855,0.6666666666666666,-0.4285714285714306,8.555555555555557,0.42857142857142855,0.625,0.5,0.5,"HOME"
0.01,1,0.2857142857142857,0.2857142857142857,-3.714285714285708,-3.285714285714292,0.2857142857142857,0.2857142857142857,0,0.4,"VISITING"
0.01,0.01,1,0.2857142857142857,10.375,-5.142857142857153,1,0.2857142857142857,0.25,1,"HOME"
0.01,0.01,0.4,0.375,-6.5,-4.75,0.375,0.375,0,0.6,"VISITING"
1,3,0.1111111111111111,0.8888888888888888,-11.555555555555557,9.333333333333329,0.125,0.875,0.8,0.25,"VISITING"
1,0.01,0.375,0.5555555555555556,-3.5,2.6666666666666714,0.375,0.625,0.4,0.2,"VISITING"
0.01,2,0.6,0.4,7.299999999999997,-2.1000000000000085,0.5,0.5,0.4,0.8,"HOME"
1,0.01,0.6666666666666666,0.375,4,-4.5,0.75,0.375,0.2,1,"HOME"
0.01,1,0.5555555555555556,0.6666666666666666,-3.1111111111111143,6.555555555555557,0.625,0.625,0.3333333333333333,0.5,"VISITING"
4,0.01,0.5714285714285714,1,3.4285714285714306,12.222222222222214,0.5714285714285714,1,1,1,"HOME"
1,1,0.25,0.3,-4.25,-8.400000000000006,0.25,0.25,0,0.5,"VISITING"
0.01,0.01,0.4444444444444444,0.5555555555555556,1.1111111111111143,2.444444444444443,0.5,0.5,0.2,0.8,"VISITING"
0.01,1,0.6,0.5,1.7000000000000028,0.125,0.5,0.5,0.3333333333333333,0.6,"HOME"
0.01,1,0.6666666666666666,0.1,7,-11.299999999999997,0.625,0.125,0,1,"HOME"
0.01,0.01,0.3333333333333333,0.5,-2,-3.5,0.375,0.375,0.3333333333333333,0.5,"HOME"
0.01,3,0.25,0.625,-7.875,0.75,0.25,0.625,0.4,0.3333333333333333,"VISITING"
0.01,1,0.36363636363636365,0.375,-6.181818181818173,-2,0.375,0.375,0.25,0.5,"HOME"
1,0.01,0.4,0.7777777777777778,0.5999999999999943,4.555555555555557,0.375,0.875,0.75,0.5,"VISITING"
0.01,0.01,0.25,0.4444444444444444,-4.125,-3.8888888888888857,0.25,0.5,0.25,0.3333333333333333,"VISITING"
0.01,0.01,0.3333333333333333,0.8,-4.7777777777777715,4.8999999999999915,0.375,0.875,0.8,0.6666666666666666,"VISITING"
3,0.01,0.625,0.5,5,-4.3999999999999915,0.625,0.5,0.6,1,"HOME"
0.01,0.01,0.6,0.45454545454545453,3,-6.545454545454547,0.625,0.25,0.25,1,"HOME"
3,0.01,0.6666666666666666,0.4444444444444444,2.1111111111111143,-1.1111111111111143,0.625,0.5,0.25,1,"HOME"
1,0.01,0.09090909090909091,0.7,-11.545454545454533,7.700000000000003,0.125,0.75,0.4,0.2,"VISITING"
1,0.01,0.7,0.5,4.299999999999997,-2.4000000000000057,0.75,0.5,0.4,1,"VISITING"
2,0.01,0.7,0.6,7.5,4.400000000000006,0.75,0.625,0.5,0.8333333333333334,"HOME"
0.01,2,0.6363636363636364,0.36363636363636365,2.5454545454545467,-3.5454545454545467,0.5,0.5,0.3333333333333333,0.6666666666666666,"HOME"
0.01,1,0.3333333333333333,0.3333333333333333,-3.444444444444443,-5.333333333333343,0.25,0.25,0.6666666666666666,0.5,"HOME"
1,0.01,0.2222222222222222,0.6363636363636364,-4.555555555555557,8.272727272727266,0.25,0.5,0.4,0.3333333333333333,"HOME"
0.01,1,0.2222222222222222,0.5555555555555556,-4.888888888888886,3,0.125,0.5,0.25,0.2857142857142857,"HOME"
0.01,0.01,0.5454545454545454,0.4,2.5454545454545467,-2.5,0.625,0.375,0.2,0.75,"HOME"
2,2,0.9,0.3333333333333333,9.299999999999997,-5.25,0.875,0.5,0.2857142857142857,1,"HOME"
0.01,0.01,0.45454545454545453,0.3,-4.454545454545453,-5.300000000000011,0.5,0.25,0.16666666666666666,0.4,"HOME"
1,1,0.36363636363636365,0.3,-7,-3.6999999999999886,0.375,0.375,0.16666666666666666,0.75,"VISITING"
0.01,0.01,0.6363636363636364,0.6666666666666666,3,4.333333333333329,0.625,0.625,0.6,1,"HOME"
0.01,0.01,0.7272727272727273,0.5454545454545454,8,-1.8181818181818272,0.75,0.625,0.5,1,"VISITING"
1,0.01,0.3,0.9,-5.400000000000006,9.400000000000006,0.25,0.875,0.75,0.16666666666666666,"VISITING"
0.01,1,0.5833333333333334,0.6363636363636364,7.25,3.5454545454545325,0.5,0.625,0.4,0.8333333333333334,"VISITING"
0.01,1,0.4,0.08333333333333333,1.9000000000000057,-11.5,0.5,0.125,0,0.6,"HOME"
0.01,1,0.4166666666666667,0.36363636363636365,-6.25,-0.18181818181818699,0.25,0.25,0.3333333333333333,0.5714285714285714,"VISITING"
1,0.01,0.5,0.3,2.3999999999999915,-4.099999999999994,0.375,0.25,0,0.8,"VISITING"
1,0.01,0.2222222222222222,0.8181818181818182,-8.444444444444443,5.36363636363636,0.25,0.875,0.8333333333333334,0.25,"VISITING"
0.01,2,0.4,0.7272727272727273,0.20000000000000284,8.272727272727266,0.5,0.875,0.5,0.6666666666666666,"VISITING"
0.01,3,0.4,0.6666666666666666,-1.1999999999999886,5,0.5,0.75,0.25,0.6,"HOME"
3,1,0.7,0.6666666666666666,2.1000000000000085,3.583333333333343,0.75,0.625,0.5,1,"HOME"
1,0.01,0.36363636363636365,0.5833333333333334,-3,3,0.25,0.625,0.42857142857142855,0.6,"VISITING"
2,0.01,0.3076923076923077,0.9090909090909091,-5.692307692307693,9.181818181818173,0.375,0.875,0.8,0.4,"VISITING"
0.01,0.01,0.5384615384615384,0.2727272727272727,6.384615384615387,-5.181818181818187,0.5,0.25,0.14285714285714285,0.7142857142857143,"HOME"
0.01,1,0.5,0.45454545454545453,-3.75,1.5454545454545467,0.5,0.375,0.2,0.5,"VISITING"
0.01,3,0.8333333333333334,0.6,5.666666666666671,3.5,1,0.625,0.2,0.8,"HOME"
0.01,1,0.45454545454545453,0.3333333333333333,2.3636363636363598,-7,0.5,0.25,0.14285714285714285,0.6666666666666666,"HOME"
0.01,1,0.6666666666666666,0.07692307692307693,3,-11.15384615384616,0.625,0.125,0,1,"HOME"
0.01,0.01,0.4166666666666667,0.6666666666666666,-4.416666666666657,6.75,0.375,0.625,0.5,0.5714285714285714,"HOME"
1,1,0.4166666666666667,0.36363636363636365,0.6666666666666572,-2.7272727272727195,0.375,0.5,0.2857142857142857,0.4,"HOME"
0.01,2,0.5833333333333334,0.9090909090909091,-1.0833333333333286,9.454545454545453,0.625,1,0.8333333333333334,0.6,"VISITING"
0.01,1,0.38461538461538464,0.2,-6.538461538461547,-8.5,0.25,0.125,0.2,0.5,"HOME"
1,2,0.6153846153846154,0.2857142857142857,3.3076923076923066,-6.357142857142861,0.75,0.25,0.25,0.8,"VISITING"
1,0.01,0.18181818181818182,0.46153846153846156,-8.454545454545453,-4,0.125,0.375,0.5,0.2,"VISITING"
3,1,0.9166666666666666,0.3076923076923077,10,-6.769230769230774,1,0.25,0.125,1,"HOME"
0.01,0.01,0.45454545454545453,0.6923076923076923,-0.18181818181817277,3.538461538461533,0.625,0.75,0.3333333333333333,0.6666666666666666,"HOME"
0.01,0.01,0.6153846153846154,0.8461538461538461,5.692307692307693,5.461538461538467,0.5,1,0.8571428571428571,0.8333333333333334,"VISITING"
0.01,0.01,0.6153846153846154,0.5714285714285714,3.7692307692307736,8.071428571428584,0.5,0.5,0.3333333333333333,0.7142857142857143,"HOME"
0.01,0.01,0.9166666666666666,0.42857142857142855,9.666666666666671,-5.5,0.875,0.25,0.2,1,"HOME"
1,0.01,0.6153846153846154,0.36363636363636365,2.2307692307692264,-3.0909090909090935,0.625,0.375,0.3333333333333333,0.8333333333333334,"HOME"
